
nodata: 32
rows: 357
41.38	2.18	Ternal
48.85	2.34	Hed
52.35	4.92	thormen
25.02	121.45	Quentin
42.58	-82.92	saboteur
52.08	4.30	Arontje
47.50	19.08	Simmons
54.58	-5.93	milkmaid
47.37	8.55	getatze
50.93	6.95	Seoman
1.29	103.86	Jonesama
41.15	-8.62	Mallgur
51.75	-1.25	johnnyb
53.87	10.70	traxer
45.17	5.72	malvina
45.17	5.72	chani
48.85	2.34	toutoune
40.40	-3.68	ichinoseki
43.55	7.02	GengisKhan
51.45	5.47	kate
53.55	10.00	rillig
51.52	-0.10	Gen42
29.97	-90.11	dogawful
37.70	-122.41	MSteere
43.47	-111.98	maksum
50.93	4.38	beigem
51.52	-0.10	bjacobs
45.17	5.72	maldoror
46.05	14.51	krisek
1.29	103.86	bmanz
37.70	-122.15	sarachoux
40.73	-74.07	leftyleo
40.63	-74.42	theoc
40.42	-104.72	skippen
25.02	121.45	joky
40.53	-74.37	h92o
50.45	-104.62	StuGlennie
51.27	7.18	batquad
52.03	-0.75	Marzipan
40.75	-73.98	nycavri
39.88	-83.43	elviepearl
40.91	-73.04	melee
32.75	-117.15	snowepck
34.19	-79.74	harharhar
40.40	-3.68	maka
48.15	11.58	bleau
30.07	-97.88	sellmerfud
-6.17	106.80	cm4041
37.70	-122.41	shagie
45.20	-90.42	sapling
41.34	-72.63	KaosKnight
48.43	-123.35	kincaide
34.17	-118.38	ro2
34.02	-118.49	jimbo
32.80	-96.80	KingCroc
52.27	16.75	Zefir
37.98	-122.53	soulyogurt
52.27	16.75	MioFx
40.12	-88.26	Karvala
41.46	-74.42	GreenDice
51.08	-114.08	pirtscire
45.48	-122.69	Marilyn
43.25	-2.97	santi
41.63	-0.88	Dingolon
38.58	-121.48	hawkeye29
29.77	-95.39	rubix
41.38	2.18	JosepGA
51.22	2.92	frisko
-36.87	174.77	pippin
33.29	-111.85	ender
34.71	-86.61	ZaZ
41.92	-88.08	mshuck
33.29	-111.85	RayRoss
39.48	-0.40	llangard
50.67	4.57	daseed
40.75	-73.98	jewelry
42.23	-71.54	spirus
36.15	-115.17	epcen
49.08	-123.08	mabe
36.00	-78.90	mankind
43.07	-89.40	Caliendrin
28.45	-16.23	Peppe322
49.45	11.07	juergen711
41.38	2.18	KRJ
